bioguide_id,address,latitude,longitude,phone
M001170,"324 Park Central West, Suite 101 Springfield, Missouri 65806",37.208986,-93.293537,(417) 868-8745
M001157,"1550 Foxlake, Suite 120 Houston, Texas 77084",29.789459,-95.714844,(281) 398-1247
M001157,"5929 Balcones Drive, Suite 305 Austin, Texas 78731",30.342263,-97.753948,(512) 473-2357
M001157,"990 Village Square, Suite B Tomball, Texas 77375",30.095236,-95.626043,(281) 255-8372
M001157,"2000 South Market Street, Suite 303 Brenham, Texas 77833",30.151536,-96.391191,(979) 830-8497
M001177,"700 Auburn-Folsom Road, Suite 100 Granite Bay, California 95746",38.794460,-121.136329,(916) 786-5560
M001143,"165 Western Avenue North, Suite 17 St. Paul, Minnesota 55102",44.946326,-93.116091,(651) 224-9191
M000355,"601 West Broadway, #630 Louisville, Kentucky 40202",38.246341,-85.761891,(502) 582-6304
M000355,"771 Corporate Drive, Suite 108 Lexington, Kentucky 40503",38.014026,-84.552214,(859) 224-8286
M000355,"300 South Main Street, Suite 310 London, Kentucky 40741",37.126786,-84.081771,(606) 864-2026
M000355,"2320 Broadway, Suite 100 Paducah, Kentucky 42001",37.076147,-88.624172,(270) 442-4554
M000355,"1885 Dixie Highway, Suite 345 Ft. Wright, Kentucky 41011",39.057836,-84.543183,(859) 578-0188
M000355,"241 East Main Street, #102 Bowling Green, Kentucky 42101",36.995470,-86.443199,(270) 781-1673
M001147,"17197 North Laurel Park Drive, Suite 216 Livonia, Michigan 48152",42.413858,-83.419469,(734) 632-0314
M001147,"213 West Huron Street Milford, Michigan 48381",42.585333,-83.601962,(248) 685-9495
M000404,"1809 7th Avenue, #1212 Seattle, Washington 98101",47.613700,-122.335342,(206) 553-7170
M000312,"34 Mechanic Street, 1st Floor Worcester, Massachusetts 01608",42.263794,-71.800758,(508) 831-7356
M000312,"371 South Main Street, Suite 102 Fall River, Massachusetts 02721",41.697911,-71.159279,(508) 677-0140
M000312,"8 North Main Street, Suite 200 Attleboro, Massachusetts 02703",41.945019,-71.284782,(508) 431-8025
M000312,"255 Main Street, Room 104 Marlborough, Massachusetts 01752",42.346588,-71.551784,(508) 460-9292
M001156,"87 4th Street NW, Suite A Hickory, North Carolina 28603",35.732986,-81.344580,(828) 327-6100
M001156,"311 East Marion Street, Suite 119 Shelby, North Carolina 28150",35.291764,-81.536086,(704) 481-0578
M001156,"Spruce Pine Town Hall, PO Box 715 Spruce Pine, North Carolina 28777",35.906917,-82.066727,(828) 765-2729
M000485,"301 Green Street, Room 218 Fayetteville, North Carolina 28301",35.055504,-78.877230,(910) 323-0260
M000485,"201 North Front Street, Suite 410 Wilmington, North Carolina 28401",34.237670,-77.948998,(910) 815-4959
M000485,"500 North Cedar Street Lumberton, North Carolina 28358",34.620091,-79.003549,(910) 735-0610
M000485,"310 Government Center Dr., NE Building S, Unit 1 Bolivia, North Carolina 28422",33.997892,-78.201816,(910) 253-0158
M000508,"26650 The Old Road, Suite 203 Santa Clarita, California 91381",34.405156,-118.578305,(661) 254-2111
M000508,"1008 West Avenue M-14, Suite E-1 Palmdale, California 93551",34.633020,-118.147948,(661) 274-9688
M001180,"Federal Building, 1125 Chapline Street Wheeling, West Virginia 26003",40.070313,-80.687931,(304) 232-3801
M001159,"10 North Post, Suite 625 Spokane, Washington 99201",47.657345,-117.423503,(509) 353-2374
M001159,"555 South Main Street Colville, Washington 99114",48.539638,-117.905747,(509) 684-3481
M001159,"29 South Palouse Street Walla Walla, Washington 99362",46.068967,-118.334718,(509) 529-9358
M001166,"5776 Stoneridge Mall Road, Suite 175 Pleasanton, California 94588",37.693037,-121.930832,(925) 737-0727
M001166,"2222 Grand Canal Boulevard, Suite 7 Stockton, California 95207",37.984492,-121.333533,(209) 476-8552
M000627,"940 Sproul Road Springfield, Pennsylvania 19064",39.939588,-75.349961,(610) 690-7323
M001137,"153-01 Jamaica Avenue Jamaica, New York 11432-3870",40.702768,-73.802279,(718) 725-6000
M001137,"1931 Mott Avenue, Room 305 Far Rockaway, New York 11691",40.603914,-73.752329,(718) 327-9791
M000639,"One Gateway Center, Suite 1100 Newark, New Jersey 07102",40.735431,-74.164278,(973) 645-3030
M000639,"208 White Horse Pike, Suite 18 Barrington, New Jersey 08007",39.873377,-75.046642,(856) 757-5353
M001176,"121 SW Salmon Street, #1400 Portland, Oregon 97204",45.515822,-122.674946,(503) 326-3386
M001176,"405 East 8th Avenue, Suite 2010 Eugene, Oregon 97401",44.051038,-123.086434,(541) 465-6750
M001176,"10 South Bartlett Street, Suite 201 Medford, Oregon 97501",42.326872,-122.871305,(541) 608-9102
M001176,"495 State Street, Suite 330 Salem, Oregon 97301",44.939644,-123.037454,(503) 362-8102
M001176,"131 NW Hawthorne Avenue, Suite 208 Bend, Oregon 97701",44.057902,-121.309328,(541) 318-1298
M001176,"310 SE Second Street, Suite 105 Pendleton, Oregon 97801",45.672044,-118.784833,(541) 278-1129
M000689,"100 East Sybelia Avenue, #340 Maitland, Florida 32751-4495",28.631237,-81.365417,(407) 657-8080
M000689,"840 Deltona Boulevard, Suite G Deltona, Florida 32725",28.885509,-81.276908,(386) 860-1499
M000689,"770 West Granada Boulevard, Suite 315 Ormond Beach, Florida 32174-5180",29.278809,-81.080809,(386) 676-7750
M000689,"3000 North Ponce de Leon Boulevard, Suite 1 St. Augustine, Florida 32084-8600",29.918852,-81.324766,(904) 810-5048
M000689,"613 St. Johns Avenue, Room 107 Palatka, Florida 32177-4643",29.647190,-81.634683,(386) 328-1622
M000689,"1 Florida Park Drive, Suite 100 Palm Coast, Florida 32137",29.558113,-81.207396,(386) 246-6042
M001149,"6 State Street, Suite 101 Bangor, Maine 04401",44.802006,-68.770057,(207) 942-6935
M001149,"179 Lisbon Street, Ground Floor Lewiston, Maine 04240",44.095720,-70.216749,(207) 782-3704
M001149,"445 Main Street Presque Isle, Maine 04769",46.680924,-68.015496,(207) 764-1036
M001149,"16 Common Street Waterville, Maine 04901",44.549401,-69.628925,(207) 873-5713
M000702,"1629 Thames Street, Suite 400 Baltimore, Maryland 21231",39.281459,-76.593968,(410) 962-4510
M000702,"60 West Street, Suite 202 Annapolis, Maryland 21401",38.978342,-76.495034,(410) 263-1805
M000702,"6404 Ivy Lane, Suite 406 Greenbelt, Maryland 20770-1407",39.008099,-76.896200,(301) 345-5517
M000702,"212 West Main Street, Suite 200 Salisbury, Maryland 21801",38.365343,-75.602111,(410) 546-7711
M000702,"32 West Washington Street, Room 203 Hagerstown, Maryland 21740",39.642550,-77.721384,(301) 797-2826
M001154,"1300 St. Mary's Street, Suite 504 Raleigh, North Carolina 27605",35.796077,-78.652838,(919) 836-1313
M001154,"125 South Elm Street, Suite 504 Greensboro, North Carolina 27401",36.072173,-79.790229,(336) 574-2909
M001150,"48701 Van Dyke Avenue Shelby Township, Michigan 48317",42.653010,-83.033352,(586) 997-5010
M001139,"1800 East Lambert Road, Suite 150 Brea, California 92821",33.925253,-117.877341,(714) 257-1142
M001139,"200 Civic Center Drive Mission Viejo, California 92691",33.609806,-117.666183,(949) 470-8484
M000725,"1333 Willow Pass Road, Suite 203 Concord, California 94520",37.968895,-122.051897,(925) 602-1880
M000725,"3220 Blume Drive, Suite 160 Richmond, California 94806",37.983138,-122.322192,(510) 262-6500
M000725,"375 G Street, Suite 1 Vallejo, California 94592",38.109350,-122.278385,(707) 645-1888
M001144,"4300 Bayou Boulevard, Suite 13 Pensacola, Florida 32503",30.466131,-87.204431,(850) 479-1183
M001144,"348 SW Miracle Strip Parkway, Suite 24 Ft. Walton Beach, Florida 32548",30.407339,-86.638492,(850) 664-1266
M001160,"219 North Milwaukee Street, Suite 3A Milwaukee, Wisconsin 53202-5818",43.033019,-87.905870,(414) 297-1140
M000933,"333 North Fairfax Street, Suite 201 Alexandria, Virginia 22314",38.807187,-77.041950,(703) 971-4700
M000934,"1200 Main Street, Suite 402 Hays, Kansas 67601",38.872812,-99.329919,(785) 628-6401
M000934,"23600 College Boulevard, Suite 201 Olathe, Kansas 66061",38.927373,-94.859285,(913) 393-0711
M000934,"800 SW Jackson, Suite 1108 Topeka, Kansas 66612",39.049048,-95.676068,(785) 232-2605
M000934,"3450 North Rock Road, Bldg. 200, Ste. 209 Wichita, Kansas 67226",37.749094,-97.240549,(316) 631-1410
M001182,"1456 Ebenezer Road Rock Hill, South Carolina 29732",34.950891,-81.042269,(803) 327-1114
M001153,"101 12th Avenue, Suite 329 Fairbanks, Alaska 99701",64.838351,-147.706741,(907) 456-0233
M001153,"Peterson Tower, 510 L Street, Suite 750 Anchorage, Alaska 99501",61.216080,-149.875879,(907) 271-3735
M001153,"851 East Westpoint Drive, Suite 307 Wasilla, Alaska 99654",61.582249,-149.428922,(907) 376-7665
M001153,"4079 Tongass Avenue, Suite 204 Ketchikan, Alaska 99901",55.358426,-131.698018,(907) 225-6880
M001153,"805 Frontage Road, Suite 105 Kenai, Alaska 99611",60.554297,-151.257361,(907) 283-5808
M001169,"114 West Main Street, Suite 206 New Britain, Connecticut 06051",41.667308,-72.784474,(860) 223-8412
M001169,"22-26 West Main Street Meriden, Connecticut 06450",41.538238,-72.803351,(203) 630-0815
M001169,"49 Leavenworth Street Waterbury, Connecticut 06702",41.554860,-73.042638,(203) 759-7541
M001169,"198 Main Street Danbury, Connecticut 06810",41.394037,-73.451775,(203) 798-2072
M001151,"504 Washington Road Pittsburgh, Pennsylvania 15228",40.384290,-80.043800,(412) 344-5583
M001151,"2040 Frederickson Place Greensburg, Pennsylvania 15601",40.290970,-79.574974,(724) 850-7312
M001111,"915 2nd Avenue, 2988 Jackson Federal Building Seattle, Washington 98174",47.602150,-122.328686,(206) 553-5545
M001111,"1323 Officer's Row Vancouver, Washington 98661",45.627896,-122.657207,(360) 696-7797
M001111,"10 North Post Street, Suite 600 Spokane, Washington 99201",47.657345,-117.423503,(509) 624-9515
M001111,"402 East Yakima Avenue, Suite 390 Yakima, Washington 98901",46.603293,-120.501390,509) 453-7462
M001111,"2930 Wetmore Avenue, Suite 903 Everett, Washington 98201",47.978787,-122.207227,(425) 259-6515
M001111,"950 Pacific Avenue, Suite 650 Tacoma, Washington 98402",47.254170,-122.438763,(253) 572-3636
M001111,"1611 116th Avenue NE, Suite 214 Bellevue, Washington 98004",47.624609,-122.185697,(866) 481 9186
M001134,"6525 Morrison Boulevard, Suite 100 Charlotte, North Carolina 28211",35.154472,-80.830139,(704) 362-1060
M001134,"197 West Main Avenue Gastonia, North Carolina 28052",35.263764,-81.183612,(704) 861-1976
N000002,"201 Varick Street, Suite 669 New York, New York 10014",40.728495,-74.005344,(212) 367-7350
N000002,"445 Neptune Avenue Brooklyn, New York 11224",40.580002,-73.969835,(718) 373-3198
N000179,"11627 East Telegraph Road, Suite 100 Santa Fe Springs, California 90670",33.947003,-118.084980,(562) 801-2134
N000015,"300 State Street, Suite 200 Springfield, Massachusetts 01105",42.105232,-72.581762,(413) 785-0325
N000015,"2 Congress Street Milford, Massachusetts 01757",42.138753,-71.521788,(508) 634-8198
N000180,"440 North 8th Street, Suite 120 Lincoln, Nebraska 68508",40.817409,-96.709915,(402) 441-4600
N000180,"11819 Miracle Hills Drive, Suite 205 Omaha, Nebraska 68154",41.268003,-96.098000,(402) 391-3411
N000180,"PO Box 1472 Scottsbluff, Nebraska 69363",41.861775,-103.662759,(308) 631-7614
N000180,"PO Box 2105 Kearney, Nebraska 68848",40.700470,-99.083689,(308) 293-5818
N000180,"PO Box 791 South Sioux City, Nebraska 68776",42.470310,-96.413949,(402) 209-3595
N000032,"225 East Robinson Street, Suite 410 Orlando, Florida 32801",28.545699,-81.374981,(407) 872-7161
N000032,"111 North Adams Street Tallahassee, Florida 32301",30.442514,-84.281983,(850) 942-8415
N000032,"801 North Florida Avenue, 4th Floor Tampa, Florida 33602",27.951084,-82.458463,(813) 225-7040
N000032,"2925 Salzedo Street Coral Gables, Florida 33134",25.745206,-80.260492,(305) 536-5999
N000032,"413 West Clematis Street, Suite 210 West Palm Beach, Florida 33401",26.713381,-80.054176,(561) 514-0189
N000032,"1301 Riverplace Boulevard, Suite 2010 Jacksonville, Florida 32207",30.318528,-81.657388,(904) 346-4500
N000032,"3416 South University Drive Ft. Lauderdale, Florida 33328",26.078112,-80.251561,(954) 693-4851
N000182,"611 University Avenue, #220 Lubbock, Texas 79401",33.589891,-101.870569,(806) 763-1611
N000182,"500 Chestnut Street, Room 819 Abilene, Texas 79602",32.444247,-99.734151,(325) 675-9779
N000182,"1510 Scurry Street, Suite B Big Spring, Texas 79720",32.240189,-101.472375,(432) 264-0722
N000184,"343 Quincy Street Rapid City, South Dakota 57701",44.077105,-103.223256,(605) 791-4673
N000184,"2310 West 41st Street, Suite 101 Sioux Falls, South Dakota 57105",43.514866,-96.753824,(605) 275-2868
N000147,"529 14th Street, NW, Suite 900 Washington, District of Columbia 20045",38.896530,-77.031942,(202) 783-5065
N000147,"2041 Martin Luther King, Jr. Avenue, SE, Suite 238 Washington, District of Columbia 20020",38.865675,-76.989396,(202) 678-8900
N000185,"16224 Spring Hill Drive Brooksville, Florida 34604",28.480946,-82.457010,(352) 799-8354
N000181,"113 North Church Street, Suite 208 Visalia, California 93291",36.330346,-119.291211,(559) 733-3861
N000181,"264 Clovis Avenue, Suite 206 Clovis, California 93612",36.827070,-119.700679,(559) 323-5235
N000186,"337 East Main Streeet Tupelo, Mississippi 38804",34.257575,-88.699944,(662) 841-8808
O000168,"1650 Highway 6, Suite 150 Sugar Land, Texas 77478",29.600431,-95.628441,(281) 494-2690
O000168,"17225 El Camino Real, Suite 447 Houston, Texas 77058",29.551808,-95.115055,(281) 486-1095
O000085,"78 Center Street Pittsfield, Massachusetts 01201",42.446421,-73.257841,(413) 442-0946
O000085,"57 Suffolk Street, #310 Holyoke, Massachusetts 01040",42.206242,-72.609211,(413) 532-7010
O000085,"463 Main Street Fitchburg, Massachusetts 01420",42.583026,-71.799150,(978) 342-8722
O000169,"120 Washington Street, Suite 200 Watertown, New York 13601-3370",43.974013,-75.910907,(315) 782-3150
O000169,"14 Durkee Street, Suite 320 Plattsburgh, New York 12901",44.695729,-73.452263,(518) 563-1406
O000169,"131 Main Street, Suite 106 Oneida, New York 13421",43.094957,-75.651838,(315) 367-0041
P000601,"701 Main Street, Suite 215 Hattiesburg, Mississippi 39401",31.327945,-89.291847,(228) 864-7670
P000034,"504 Broadway Long Branch, New Jersey 07740",40.300276,-73.998712,(732) 571-1140
P000034,"67/69 Church Street New Brunswick, New Jersey 08901",40.494770,-74.443809,(732) 249-8892
P000096,"200 Federal Plaza, #500 Paterson, New Jersey 07505",40.914782,-74.166774,(973) 523-5152
P000099,"411 North Central Avenue, #150 Phoenix, Arizona 85004",33.452515,-112.073808,(602) 256-0551
P000583,"1100 South Main Street, Suite 12 Hopkinsville, Kentucky 42240",36.864490,-87.489588,(270) 885-1212
P000583,"771 Corporate Drive, Suite 15 Lexington, Kentucky 40503",38.014026,-84.552214,(859) 219-2239
P000583,"600 Dr. Martin Luther King Jr. Place, Room 1072B Louisville, Kentucky 40202",38.248851,-85.761455,(502) 582-5341
P000583,"423 Frederica Street, Suite 305 Owensboro, Kentucky 42301",37.772290,-87.113334,(270) 689-9085
P000603,"1501 Mockingbird Lane, Suite 229 Victoria, Texas 77904",28.836044,-96.991493,(361) 576-1231
P000603,"122 West Way, Suite 301 Lake Jackson, Texas 77566",29.043885,-95.452829,(979) 285-0231
P000603,"601 25th Street, Suite 216 Galveston, Texas 77550",29.302918,-94.795586,(409) 766-7013
P000594,"250 Prairie Center Drive, Suite 230 Eden Prairie, Minnesota 55344",44.857951,-93.420441,(952) 405-8510
P000149,"50 Walnut Street, #1016 Newark, New Jersey 07102",40.729922,-74.172611,(973) 645-3213
P000149,"333 North Broad Street Elizabeth, New Jersey 07208",40.670090,-74.215722,(908) 629-0222
P000149,"253 Dr. Martin L. King Boulevard Jersey City, New Jersey 07305",40.707827,-74.082543,(201) 369-0392
P000588,"1101 New York Avenue, Room 115 Alamogordo, New Mexico 88310",32.900782,-105.959038,(855) 473-2723
P000588,"570 North Telshor Boulevard Las Cruces, New Mexico 88011",32.325802,-106.753539,(855) 473-2723
P000588,"3445 Lambros Loop NE Los Lunas, New Mexico 87031",34.805931,-106.701445,(855) 473-2723
P000588,"1717 West 2nd Street, Suite 100 Roswell, New Mexico 88201",33.394208,-104.548094,(855) 473-2723
P000588,"200 East Broadway, Suite 200 Hobbs, New Mexico 88240",32.700809,-103.134826,(855) 473-2723
P000197,"90 7th Street, Suite 2-800 San Francisco, California 94103",37.779313,-122.411047,(415) 556-4862
P000587,"1134 Meridian Plaza Anderson, Indiana 46016",40.104731,-85.679203,(765) 640-2919
P000587,"107 West Charles Street Muncie, Indiana 47305",40.191072,-85.386696,(765) 747-5566
P000587,"50 North 5th Street Richmond, Indiana 47374",39.829456,-84.895191,(765) 962-2883
P000593,"12600 West Colfax Avenue, Suite B400 Lakewood, Colorado 80215",39.739939,-105.139483,(303) 274-7944
P000595,"560 Kirts Boulevard, Suite 105 Troy, Michigan 48084",42.556680,-83.156239,(248) 273-4227
P000258,"714 Lake Avenue, #107 Detroit Lakes, Minnesota 56501",46.819241,-95.846707,(218) 847-5056
P000258,"2603 Wheat Drive Red Lake Falls, Minnesota 56750",47.882862,-96.265243,(218) 253-4356
P000258,"320 4th Street SW Willmar, Minnesota 56201",45.121144,-95.048024,(320) 235-1061
P000258,"1420 East College Drive, SW/WC Marshall, Minnesota 56258",44.447720,-95.780432,(507) 537-2299
P000265,"490 West Rolling Meadows Drive, Suite B Fond du Lac, Wisconsin 54937",43.752557,-88.473053,(920) 922-1180
P000265,"2390 State Road 44, Suite B Oshkosh, Wisconsin 54904",43.985332,-88.591988,(920) 231-6333
P000596,"157 Ave. de la Constitucion San Juan, Puerto Rico 00901",18.465640,-66.117189,(787) 723-6333
P000597,"2 Portland Fish Pier, Suite 304 Portland, Maine 04101",43.653503,-70.255517,(207) 774-5019
P000373,"150 North Queen Street, Suite 716 Lancaster, Pennsylvania 17603",40.040319,-76.306079,(717) 393-0667
P000373,"PO Box 837 Unionville, Pennsylvania 19375",39.895260,-75.733914,(610) 444-4581
P000585,"2209 East Market Street York, Pennsylvania 17402",39.973768,-76.684149,(717) 600-1919
P000585,"59 West Louther Street Carlisle, Pennsylvania 17013",40.203151,-77.190244,(717) 249-0190
P000585,"22 Chambersburg Street Gettysburg, Pennsylvania 17325",39.830906,-77.231848,(717) 338-1919
P000592,"1801 Kingwood Drive, Suite 240 Kingwood, Texas 77339",30.051067,-95.229316,(281) 446-0242
P000592,"505 Orleans Street, Suite. 100 Beaumont, Texas 77701",30.082523,-94.099056,(409) 212-1997
P000598,"4770 Baseline Road, Suite 220 Boulder, Colorado 80303",40.000016,-105.234675,(303) 484-9596
P000598,"101 West Main Street, Suite #101D Frisco, Colorado 80443",39.575245,-106.106298,(970) 668-3240
P000598,"1200 East 78th Avenue, Suite 105 Thornton, Colorado 80229",39.838128,-104.970862,(303) 287-4159
P000602,"155 North Market, Suite 400 Wichita, Kansas 67202",37.687057,-97.336795,(316) 262-8992
P000449,"37 West Broad Street, Room 300 Columbus, Ohio 43215",39.962083,-83.001789,(614) 469-6774
P000449,"36 East 7th Street, Room 2615 Cincinnati, Ohio 45202",39.103855,-84.512598,(513) 684-3265
P000449,"1240 East 9th Street, Room 3061 Cleveland, Ohio 44199",41.505198,-81.691218,(216) 522-7095
P000449,"420 Madison Avenue, Room 1210 Toledo, Ohio 43604",41.651506,-83.535070,(419) 259-3895
P000599,"2725 Judge Fran Jamieson Way, Building C Melbourne, Florida 32940",28.247631,-80.736274,(321) 632-1776
P000523,"5400 Trinity Road, Suite 205 Raleigh, North Carolina 27607",35.801454,-78.731494,(919) 859-5999
P000523,"88 Vilcom Center, Suite 140 Chapel Hill, North Carolina 27514",35.964834,-79.051326,(919) 967-7924
P000523,"411 West Chapel Hill Street, 9th Floor Durham, North Carolina 27701",35.997002,-78.907692,(919) 688-3004
P000591,"3730 Roswell Road, Suite 50 Marietta, Georgia 30062",33.978790,-84.443656,(770) 565-4990
P000591,"100 North Street, Suite 150 Canton, Georgia 30114",34.237334,-84.490534,(678) 493-6176
P000590,"500 Clinton Avenue, Suite 401 Little Rock, Arkansas 72201-1745",34.747431,-92.265384,(501) 324-6336
Q000024,"2400 East Arizona Biltmore Circle, Suite 1290 Phoenix, Arizona 85016",33.525988,-112.029023,(602) 263-5300
Q000023,"3742 West Irving Park Road Chicago, Illinois 60618",41.953726,-87.721800,(773) 267-5926
Q000023,"1057 West Belmont Avenue Chicago, Illinois 60657",41.939834,-87.655739,(773) 267-5926
R000011,"109 Main Street Beckley, West Virginia 25801",37.777884,-81.188069,(304) 252-5000
R000011,"601 Federal Street, #1005 Bluefield, West Virginia 24701",37.267337,-81.221873,(304) 325-6222
R000011,"845 5th Avenue Huntington, West Virginia 25701",38.419275,-82.444417,(304) 522-6425
R000011,"220 Dingess Street Logan, West Virginia 25601",37.848523,-81.993672,(304) 752-4934
R000053,"163 West 125th Street, #737 New York, New York 10027",40.808497,-73.947172,(212) 663-3900
R000122,"1000 Chapel View Boulevard, Suite 290 Cranston, Rhode Island 02920",41.756722,-71.460520,(401) 943-3100
R000122,"One Exchange Terrace, Suite 408 Providence, Rhode Island 02903-1773",41.825276,-71.414014,(401) 528-5200
R000585,"1 Grove Street, Suite 101 Pittsford, New York 14534",43.095521,-77.516070,(585) 218-0040
R000585,"89 West Market Street Corning, New York 14830",42.144046,-77.057996,(607) 654-7566
R000585,"317 North Union Street Olean, New York 14760",42.081707,-78.429910,(716) 372-2090
R000571,"1201 Grand Avenue, Suite 1 Billings, Montana 59102",45.784118,-108.546411,(406) 256-1019
R000571,"950 North Montana Avenue Helena, Montana 59601",46.593623,-112.020457,(406) 443-7878
R000571,"105 Smelter Avenue, NE, Suite 116 Great Falls, Montana 59404",47.524592,-111.309816,(406) 454-1066
R000571,"301 East Broadway, Suite 2 Missoula, Montana 59802",46.871186,-113.990997,(406) 543-9550
R000578,"2737 78th Avenue, SE, Suite 202 Mercer Island, Washington 98040",47.586229,-122.233627,(206) 275-3438
R000146,"333 Las Vegas Boulevard South, Suite 8016 Las Vegas, Nevada 89101",36.166466,-115.142403,(702) 388-5020
R000146,"400 South Virginia Street, Suite 902 Reno, Nevada 89501",39.521809,-119.811030,(775) 686-5750
R000146,"600 East Williams Street, #302 Carson City, Nevada 89701",39.170390,-119.762592,(775) 882-7343
R000586,"4150 Belden Village Street, Suite 408 Canton, Ohio 44718",40.855217,-81.425651,(330) 489-4414
R000170,"310 North Mesa, #400 El Paso, Texas 79901",31.759657,-106.487936,(915) 534-4400
R000587,"333 West College Avenue Appleton, Wisconsin 54911",44.261818,-88.409470,(920) 380-0061
R000581,"100 West Broadway, West Tower, Suite 600 Long Beach, California 90802",33.761982,-118.198091,(562) 436-3828
R000588,"200 Derbigny Street, Suite 3200 Gretna, Louisiana 70053",29.916197,-90.067218,(504) 483-2325
R000589,"4772 Euclid Road, Suite E Virginia Beach, Virginia 23462",36.835202,-76.140076,(757) 687-8290
R000589,"23386 Front Street Accomac, Virginia 23301",37.719754,-75.669555,(757) 789-5172
R000584,"350 North 9th Street, Suite 302 Boise, Idaho 83702",43.618128,-116.202830,(208) 342-7985
R000584,"610 Hubbard Street, Suite 213 Coeur d'Alene, Idaho 83814",47.678317,-116.794629,(208) 667-6130
R000584,"901 Pier View Drive, Suite 202A Idaho Falls, Idaho 83402",43.484056,-112.051339,(208) 523-5541
R000584,"313 D Street, Suite 106 Lewiston, Idaho 83501",46.421949,-117.029147,(208) 743-0792
R000584,"275 South 5th Street, Suite 290 Pocatello, Idaho 83201",42.865284,-112.442077,(208) 236-6817
R000584,"1411 Falls Avenue East, Suite 201 Twin Falls, Idaho 83301",42.577716,-114.456207,(208) 734-6780
R000590,"12851 SW 42nd Street, Suite 131 Miami, Florida 33175",25.729628,-80.402630,(305) 222-0160
R000590,"4715 Golden Gate Parkway, Suite One Naples, Florida 34116",26.183161,-81.702916,(239) 348-1620
R000307,"11900 College Boulevard, Suite 203 Overland Park, Kansas 66210",38.927557,-94.723778,(913) 451-9343
R000307,"444 SE Quincy, #392 Topeka, Kansas 66683",39.053498,-95.670890,(785) 295-2745
R000307,"155 North Market Street, #120 Wichita, Kansas 67202",37.687057,-97.336795,(316) 263-0416
R000307,"100 Military Plaza, Suite 203 Dodge City, Kansas 67801",37.753828,-100.016702,(620) 227-2244
R000591,"22 Monroe Street, Suite 1-B Montgomery, Alabama 36104",32.378613,-86.308373,(334) 277-9113
R000591,"188 North Foster Street, Suite 105 Dothan, Alabama 36303",31.224892,-85.392228,(334) 794-9680
R000591,"505 East Three Notch Street, #322 Andalusia, Alabama 36420",31.308364,-86.476796,(334) 428-1129
R000361,"405 Capitol Street, #508 Charleston, West Virginia 25301-1749",38.351532,-81.632037,(304) 347-5372
R000361,"220 North Kanawha Street, Suite 1 Beckley, West Virginia 25801-4514",37.778989,-81.188199,(304) 253-9704
R000361,"118 Adams Street, #301 Fairmont, West Virginia 26554-2841",39.479965,-80.148640,(304) 367-0122
R000361,"217 West King Street, Suite 307 Martinsburg, West Virginia 25401-3211",39.456536,-77.965479,(304) 262-9285
R000582,"PO Box 1728 Kingsport, Tennessee 37662",36.548190,-82.559319,(423) 247-8161
R000582,"1609 College Park Drive, Suite 4 Morristown, Tennessee 37813",36.206150,-83.260250,(423) 254-1400
R000395,"551 Clifty Street Somerset, Kentucky 42503",37.112903,-84.633717,(606) 679-8346
R000395,"601 Main Street Hazard, Kentucky 41701",37.246687,-83.183713,(606) 439-0794
R000395,"110 Resource Court, Suite A Prestonsburg, Kentucky 41653",37.657172,-82.783636,(606) 886-0844
R000572,"1000 West St. Joseph Street, Suite 300 Lansing, Michigan 48915",42.726453,-84.566209,(517) 702-8000
R000575,"1129 Noble Street, 104 Federal Building Anniston, Alabama 36201",33.658875,-85.829754,(256) 236-5655
R000575,"1819 Pepperell Parkway, Suite 203 Opelika, Alabama 36801",32.638450,-85.399847,(334) 745-6221
R000575,"7550 Halcyon Summit Drive Montgomery, Alabama 36117",32.364621,-86.168183,(334) 277-4210
R000409,"101 Main Street, Suite 380 Huntington Beach, California 92648",33.657255,-118.001822,(714) 960-6483
R000592,"355 South Washington Street Danville, Indiana 46122",39.757120,-86.523828,(317) 718-0404
R000592,"337 Columbia Street Lafayette, Indiana 47901",40.418222,-86.893754,(765) 838-3930
R000592,"407 South 6th Street Mitchell, Indiana 47446",38.730083,-86.471066,(812) 849-9378
R000583,"171 SW Flagler Avenue Stuart, Florida 34994",27.200129,-80.255509,(772) 288-4668
R000583,"226 Taylor Street, Suite 200 Punta Gorda, Florida 33950",26.934643,-82.050558,(941) 575-9101
R000583,"2300 Virginia Avenue, Suite 208 Ft. Pierce, Florida 34982",27.425883,-80.347706,(772) 461-3933
R000435,"4960 SW 72 Avenue, Suite 208 Miami, Florida 33155",25.725072,-80.310719,(305) 668-2285
R000580,"150 South Bloomingdale Road, Suite 200 Bloomingdale, Illinois 60108",41.953138,-88.080965,(630) 893-9670
R000593,"170 Fitzgerald Road, Suite 1 Lakeland, Florida 33813",27.967628,-81.963116,(863) 644-8215
R000573,"100 East 8th Avenue, Room 2521 Pine Bluff, Arkansas 71601",34.221696,-92.003230,(870) 536-3376
R000573,"221 West Main Street Prescott, Arkansas 71857",33.803365,-93.382004,(870) 887-6787
R000573,"101 North Washington Street, Suite 406 El Dorado, Arkansas 71730",33.211935,-92.663691,(870) 881-0681
R000573,"300 Exchange Street, Suite A Hot Springs National Park, Arkansas 71901",34.511512,-93.054868,(501) 520-5892
R000462,"25 Main Street, Suite 101 Hackensack, New Jersey 07601-7089",40.879196,-74.044360,(201) 646-0808
